id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance
83028974,죽도령 도봉창동점,음식점 > 한식 > 죽,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049342587282,37.6568065961984,http://place.map.kakao.com/83028974,177
1492336920,밥하는 녀석들,음식점 > 한식,FD6,음식점,02-955-0828,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.04936526461,37.6568246063514,http://place.map.kakao.com/1492336920,178
1088093105,더사르르아이스크림할인점세계과자,음식점 > 간식 > 아이스크림,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049357335894,37.6568309165435,http://place.map.kakao.com/1088093105,179
397891087,샐러바웃 창동점,음식점 > 샐러드,FD6,음식점,,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.04935393489012,37.65682911600237,http://place.map.kakao.com/397891087,179
429790222,순수덮밥 도봉구점,음식점 > 한식 > 순수덮밥,FD6,음식점,02-955-0829,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049334667508,37.6568264211158,http://place.map.kakao.com/429790222,179
550341331,순수덮밥 도봉점,음식점 > 한식,FD6,음식점,02-955-0828,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.049365270575,37.6568336161694,http://place.map.kakao.com/550341331,179
8270227,뚜레쥬르 창동동아점,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",FD6,음식점,02-991-0049,서울 도봉구 창동 808,서울 도봉구 노해로69길 97,127.04949334447096,37.65685518607259,http://place.map.kakao.com/8270227,179
1852442715,프랭크버거 창동하나로마트점,음식점 > 양식 > 햄버거 > 프랭크버거,FD6,음식점,010-3365-5678,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051851507475,37.6549756252683,http://place.map.kakao.com/1852442715,180
471995228,하즈벤 하나로마트창동점,음식점 > 일식,FD6,음식점,,서울 도봉구 창동 1-15,서울 도봉구 마들로11길 20,127.051804845499,37.6546891333853,http://place.map.kakao.com/471995228,185
766509612,빵굽는사람들,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 도봉구 창동 1-10,서울 도봉구 마들로11길 20,127.051891118277,37.6548999253357,http://place.map.kakao.com/766509612,185
10203282,김밥나라 창동점,음식점 > 분식,FD6,음식점,02-900-3855,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.0501733811305,37.65359694684533,http://place.map.kakao.com/10203282,187
27349012,밀숲 창동점,음식점 > 한식 > 국수,FD6,음식점,02-907-3307,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05100076499998,37.65379030328459,http://place.map.kakao.com/27349012,192
13561960,배스킨라빈스 창동역1점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,FD6,음식점,02-999-1131,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049680357926,37.6534890376058,http://place.map.kakao.com/13561960,197
903557075,코토코토,음식점 > 일식 > 일본식라면,FD6,음식점,,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05086242993701,37.65367053234091,http://place.map.kakao.com/903557075,198
2059632770,역전우동0410 창동역점,"음식점 > 일식 > 돈까스,우동 > 역전우동0410",FD6,음식점,02-999-0410,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.050165377062,37.6534906343142,http://place.map.kakao.com/2059632770,198
1104634654,왕차이 2호점,음식점 > 중식 > 중국요리,FD6,음식점,02-999-3525,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.050165376455,37.6534897333319,http://place.map.kakao.com/1104634654,198
493498803,스시영,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-995-6859,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702975502,37.65367951429569,http://place.map.kakao.com/493498803,200
1381371448,방콕스토리,음식점 > 아시아음식 > 동남아음식 > 태국음식,FD6,음식점,02-900-9810,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050949699126,37.6536867123672,http://place.map.kakao.com/1381371448,200
292721938,샐러디 창동역점,음식점 > 샐러드 > 샐러디,FD6,음식점,02-900-0878,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050938362594,37.6536804103852,http://place.map.kakao.com/292721938,200
685527887,본죽&비빔밥cafe 창4동점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,음식점,02-991-6288,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702237114,37.65366870250863,http://place.map.kakao.com/685527887,201
1016368898,창고을만두,음식점 > 분식,FD6,음식점,02-903-0189,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049684859588,37.6534421846169,http://place.map.kakao.com/1016368898,202
26542123,곤지암소머리국밥,음식점 > 한식 > 국밥,FD6,음식점,1899-9501,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050967820832,37.6536722888187,http://place.map.kakao.com/26542123,202
75792570,꽈백최선생 본점,음식점 > 분식,FD6,음식점,02-907-4377,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.04966784450359,37.653416964265375,http://place.map.kakao.com/75792570,205
16906534,베를린호프,음식점 > 술집,FD6,음식점,02-990-0038,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049666711286,37.6534169647474,http://place.map.kakao.com/16906534,205
1011394258,생활맥주 창동역점,"음식점 > 술집 > 호프,요리주점 > 생활맥주",FD6,음식점,02-996-3330,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049712018397,37.6533845102911,http://place.map.kakao.com/1011394258,208
21606361,창골회관,음식점 > 뷔페,FD6,음식점,02-604-0085,서울 도봉구 창동 1-6,서울 도봉구 노해로69길 132,127.050703401978,37.6581160468811,http://place.map.kakao.com/21606361,211
631665841,팝치킨,음식점 > 치킨,FD6,음식점,,서울 도봉구 창동 14-4,서울 도봉구 마들로11길 25,127.051817920303,37.653935005358,http://place.map.kakao.com/631665841,319
1701278924,88흑염소 창동본점,"음식점 > 한식 > 육류,고기",FD6,음식점,02-990-1600,서울 도봉구 창동 743-24,서울 도봉구 마들로 542,127.050534737382,37.6600766554172,http://place.map.kakao.com/1701278924,300
1934074658,갑식이네착한낙지 창동점,"음식점 > 한식 > 해물,생선",FD6,음식점,02-995-5700,서울 도봉구 창동 743,서울 도봉구 마들로 542,127.050591398469,37.6600694232773,http://place.map.kakao.com/1934074658,301
541368338,우시라멘,음식점 > 일식 > 일본식라면,FD6,음식점,02-6223-0313,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.04991954032,37.6603688353793,http://place.map.kakao.com/541368338,326
203263179,꼬꼬옛날통닭 창동점,음식점 > 치킨,FD6,음식점,02-908-2777,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.049941075891,37.6603724301897,http://place.map.kakao.com/203263179,327
154729238,창동153회전초밥,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-999-3679,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.049941075891,37.6603724301897,http://place.map.kakao.com/154729238,327
1601848338,매운국물떡볶이 밀방떡 도봉구점,음식점 > 분식 > 떡볶이,FD6,음식점,02-6403-3533,서울 도봉구 창동 743-28,서울 도봉구 마들로 550,127.049639666879,37.6604554477106,http://place.map.kakao.com/1601848338,336
1450938631,정이가김밥,음식점 > 분식,FD6,음식점,02-908-5878,서울 도봉구 창동 743-28,서울 도봉구 마들로 550,127.04956373108602,37.660450974729066,http://place.map.kakao.com/1450938631,336
20307429,민주네 분식,음식점 > 분식,FD6,음식점,,서울 도봉구 창동 807,서울 도봉구 마들로 551,127.048655858153,37.6603297202032,http://place.map.kakao.com/20307429,338
444754635,자꾸자꾸먹고싶은삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 807,서울 도봉구 마들로 555,127.048652458182,37.6603297216056,http://place.map.kakao.com/444754635,339
19015209,오렌지분식,음식점 > 분식,FD6,음식점,02-900-8533,서울 도봉구 창동 807,서울 도봉구 마들로 551,127.048692133918,37.6603441209388,http://place.map.kakao.com/19015209,339
329596120,처갓집양념치킨 창5점,음식점 > 치킨 > 처갓집양념치킨,FD6,음식점,02-996-9292,서울 도봉구 창동 807,서울 도봉구 마들로 555,127.048684785848,37.6603725048891,http://place.map.kakao.com/329596120,342
21161709,쇼지키,음식점 > 술집 > 일본식주점,FD6,음식점,,서울 도봉구 창동 820,서울 도봉구 노해로63가길 63,127.045923833911,37.6554907407613,http://place.map.kakao.com/21161709,406
16473164,가마봉생고기,"음식점 > 한식 > 육류,고기",FD6,음식점,02-3494-5128,서울 도봉구 방학동 724-38,서울 도봉구 마들로18길 35,127.048693016637,37.661695592679,http://place.map.kakao.com/16473164,368
1539380597,마몽함박,음식점 > 양식,FD6,음식점,,서울 도봉구 방학동 724-38,서울 도봉구 마들로18길 35,127.04864088104,37.6616929112451,http://place.map.kakao.com/1539380597,369
892262699,레 필로조프,"음식점 > 간식 > 제과,베이커리",FD6,음식점,070-8287-2212,서울 도봉구 방학동 725-48,서울 도봉구 방학로 31-7,127.048967344524,37.6617846762659,http://place.map.kakao.com/892262699,372
16735004,참생고기집,"음식점 > 한식 > 육류,고기",FD6,음식점,02-906-9233,서울 도봉구 창동 181-46,서울 도봉구 도봉로136길 80,127.045608882744,37.6593470657602,http://place.map.kakao.com/16735004,384
566829017,파스타주,음식점 > 양식 > 이탈리안,FD6,음식점,02-999-1009,서울 도봉구 창동 181-46,서울 도봉구 도봉로136길 80,127.04560434510095,37.659339859661245,http://place.map.kakao.com/566829017,384
19192940,장수봉평메밀촌 본점,음식점 > 한식 > 국수,FD6,음식점,02-954-3734,서울 도봉구 방학동 724-37,서울 도봉구 방학로 31-16,127.048629662207,37.6618686072216,http://place.map.kakao.com/19192940,388
1510778804,소문난기사식당,음식점 > 기사식당,FD6,음식점,,서울 도봉구 방학동 724-30,서울 도봉구 방학로 33,127.048638895931,37.6621244820906,http://place.map.kakao.com/1510778804,415
16656356,청송식당,음식점 > 한식,FD6,음식점,02-3492-9292,서울 도봉구 방학동 713-36,서울 도봉구 방학로 56,127.046214034713,37.6629471518716,http://place.map.kakao.com/16656356,491
8919072,돈이랑,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-954-5447,서울 도봉구 방학동 713-36,서울 도봉구 방학로 56,127.046204983443,37.6629723828886,http://place.map.kakao.com/8919072,493
691520596,인생닭볶음탕 방학점,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,050-4566-6894,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.046354672606,37.6631092732862,http://place.map.kakao.com/691520596,497
1079114796,제육대가 도봉점,"음식점 > 한식 > 육류,고기",FD6,음식점,,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.046349008579,37.6631137804174,http://place.map.kakao.com/1079114796,497
1656498556,두찜 도봉방학점,"음식점 > 한식 > 육류,고기 > 닭요리 > 두찜",FD6,음식점,02-955-8292,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.04634900857874,37.663113780417405,http://place.map.kakao.com/1656498556,497
703787642,천상마라탕 도봉점,음식점 > 중식,FD6,음식점,02-2088-4143,서울 도봉구 방학동 713-31,서울 도봉구 마들로 595,127.04634114615126,37.663228208103895,http://place.map.kakao.com/703787642,508
1003236869,창동전주식당,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 746,서울 도봉구 도봉로140길 37,127.044413200087,37.6611792174603,http://place.map.kakao.com/1003236869,510
1081415832,나인,음식점 > 양식,FD6,음식점,,서울 도봉구 방학동 713-30,서울 도봉구 마들로 597,127.046341221205,37.6633489395322,http://place.map.kakao.com/1081415832,519
1011136743,온맘아틀리에,"음식점 > 간식 > 떡,한과",FD6,음식점,010-9485-4421,서울 노원구 상계동 666,서울 노원구 노원로 564,127.05529116907206,37.66298198850057,http://place.map.kakao.com/1011136743,545
12432785,미스터큐 상계마들점,음식점 > 치킨,FD6,음식점,02-933-9289,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.05447032970838,37.66414463588519,http://place.map.kakao.com/12432785,562
1181083479,빵빵아이스크림,음식점 > 간식 > 아이스크림,FD6,음식점,,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.045165257615,37.6641314471734,http://place.map.kakao.com/1181083479,563
665755846,BBQ 방학1동점,음식점 > 치킨 > BBQ,FD6,음식점,02-955-3534,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.04512899868611,37.66414677772727,http://place.map.kakao.com/665755846,566
869576794,방학동이야기,"음식점 > 술집 > 호프,요리주점",FD6,음식점,02-956-9599,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.045072327975,37.6641440964574,http://place.map.kakao.com/869576794,570
729164573,핫도그꽈배기스타,음식점 > 간식,FD6,음식점,02-934-8889,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054583683016,37.6641653060465,http://place.map.kakao.com/729164573,571
2009991660,블레싱쿠키,"음식점 > 간식 > 제과,베이커리",FD6,음식점,010-2946-1197,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054595018153,37.6641671027624,http://place.map.kakao.com/2009991660,572
203642486,백년카츠 마들점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-931-1810,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054595018153,37.6641671027624,http://place.map.kakao.com/203642486,572
15754373,대왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-934-5677,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054610886816,37.6641688973785,http://place.map.kakao.com/15754373,573
15903461,풍성해장국,음식점 > 한식 > 해장국,FD6,음식점,,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054619948588,37.6641616853355,http://place.map.kakao.com/15903461,573
20004447,브라운톡,음식점 > 양식,FD6,음식점,02-930-5118,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054624479474,37.6641580793138,http://place.map.kakao.com/20004447,573
567390805,밥꼬찜닭,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,,서울 도봉구 방학동 713,,127.04501680860575,37.664171147086975,http://place.map.kakao.com/567390805,503
10830202,쿠젠 마들점,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-3391-4100,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054778669683,37.6642264823567,http://place.map.kakao.com/10830202,515
11067129,병아리분식,음식점 > 분식,FD6,음식점,02-938-1785,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054814956477,37.6642516929644,http://place.map.kakao.com/11067129,519
8130155,피자스쿨 방학점,음식점 > 양식 > 피자 > 피자스쿨,FD6,음식점,02-955-5548,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045962194616,37.6662448402346,http://place.map.kakao.com/8130155,510
1940601543,콩밭 방학점,음식점 > 한식 > 두부전문점,FD6,음식점,02-955-8890,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04594861365,37.6662772808277,http://place.map.kakao.com/1940601543,513
1367087795,김종구부산어묵 방학역점,음식점 > 분식,FD6,음식점,,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0458182245269,37.66620164917702,http://place.map.kakao.com/1367087795,515
1802893496,송가네옛날통닭,음식점 > 치킨,FD6,음식점,02-934-1988,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052572751216,37.666936735096,http://place.map.kakao.com/1802893496,515
1489323536,최강국물떡볶이 노원상계점,음식점 > 분식 > 떡볶이,FD6,음식점,0507-1313-1536,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052545559842,37.6669520638805,http://place.map.kakao.com/1489323536,516
11302690,배스킨라빈스 방학점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,FD6,음식점,02-954-3133,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045876072941,37.6662737051411,http://place.map.kakao.com/11302690,517
1211640256,이주연 식연구소,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-3492-6095,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04584661194,37.6662863303243,http://place.map.kakao.com/1211640256,520
1759225687,치킨히어로,음식점 > 치킨,FD6,음식점,,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052729163704,37.6669366652777,http://place.map.kakao.com/1759225687,421
21581917,봉구스밥버거 방학점,음식점 > 한식 > 주먹밥 > 봉구스밥버거,FD6,음식점,02-3492-8476,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04596907900249,37.66638088561791,http://place.map.kakao.com/21581917,437
17536106,김가네 방학역점,음식점 > 분식 > 김가네,FD6,음식점,02-955-2080,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045889716066,37.6663421743599,http://place.map.kakao.com/17536106,440
26588611,츄로하임 서울방학점,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0458613729321,37.66632957165496,http://place.map.kakao.com/26588611,380
909199663,본죽&비빔밥cafe 방학역점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,음식점,02-955-5577,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0459351559403,37.66650973905674,http://place.map.kakao.com/909199663,383
15767407,파리바게뜨 방학역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",FD6,음식점,02-956-3060,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045850222237,37.66662780056078,http://place.map.kakao.com/15767407,395
12316558,쌈촌 도봉직영점,음식점 > 한식 > 쌈밥 > 쌈촌,FD6,음식점,02-955-2222,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.0471511090565,37.66797875838154,http://place.map.kakao.com/12316558,407
18857202,당일왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-954-3151,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04537619738558,37.666208126915336,http://place.map.kakao.com/18857202,416
322033045,프롬더하트,"음식점 > 간식 > 떡,한과",FD6,음식점,,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.0470649989263,37.6680283466912,http://place.map.kakao.com/322033045,416
15715122,하네다스시,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-3321-3692,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.047065003478,37.6680355545321,http://place.map.kakao.com/15715122,417
2132656043,스시린,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-956-5454,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045371674155,37.6662252472871,http://place.map.kakao.com/2132656043,417
1298212338,코코호도 도봉구청점,"음식점 > 간식 > 제과,베이커리 > 코코호도",FD6,음식점,02-954-9955,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.047060469715,37.668035556341,http://place.map.kakao.com/1298212338,417
21326017,도쿄감자탕,음식점 > 한식 > 감자탕,FD6,음식점,02-6229-9797,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.047024199615,37.6680355708065,http://place.map.kakao.com/21326017,419
1472058092,얌샘김밥 방학역점,음식점 > 분식 > 얌샘김밥,FD6,음식점,02-955-3378,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045359260343,37.66631354815656,http://place.map.kakao.com/1472058092,421
20551245,김밥천국 도봉월드점,음식점 > 분식,FD6,음식점,02-955-5080,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.046879144149,37.6680752716817,http://place.map.kakao.com/20551245,430
797916151,백남옥달인손만두,음식점 > 분식,FD6,음식점,02-954-7002,서울 도봉구 방학동 715-19,서울 도봉구 도봉로150길 34,127.045062078608,37.6659379531447,http://place.map.kakao.com/797916151,434
16736315,두부마을,음식점 > 한식 > 두부전문점,FD6,음식점,02-956-7887,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.046842926126,37.6681581762604,http://place.map.kakao.com/16736315,351
194652297,마쯔무라돈까스전문점 방학점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-991-1316,서울 도봉구 방학동 720-33,서울 도봉구 마들로 650,127.046711390327,37.6680681303925,http://place.map.kakao.com/194652297,353
452173391,갑식이네착한낙지 본점,"음식점 > 한식 > 해물,생선",FD6,음식점,02-3392-5572,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0453368057853,37.66666493921898,http://place.map.kakao.com/452173391,402
27474523,별난주점 서울방학점,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.04507932222477,37.666338882936735,http://place.map.kakao.com/27474523,421
70433862,사랑해탕후루,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 도봉구 방학동 718-7,서울 도봉구 마들로 657,127.0459158212157,37.668241430993376,http://place.map.kakao.com/70433862,421
302055689,프랭크버거 방학역점,음식점 > 양식 > 햄버거 > 프랭크버거,FD6,음식점,02-3492-9363,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.04505886084375,37.66623978288797,http://place.map.kakao.com/302055689,422
1033478381,푸라닭치킨 방학점,음식점 > 치킨 > 푸라닭치킨,FD6,음식점,02-956-9206,서울 도봉구 방학동 716-16,서울 도봉구 도봉로150길 31,127.04507029631114,37.666407360911144,http://place.map.kakao.com/1033478381,422
44790312,샐러디 방학역점,음식점 > 샐러드 > 샐러디,FD6,음식점,02-6953-6704,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.04502255188773,37.66617402516725,http://place.map.kakao.com/44790312,424
21237380,압구정찌개마을,"음식점 > 한식 > 찌개,전골",FD6,음식점,02-937-5161,서울 노원구 상계동 652-1,서울 노원구 동일로227길 43,127.054531313483,37.666943954709,http://place.map.kakao.com/21237380,425
26605866,꼬꼬마시 방학점,음식점 > 치킨,FD6,음식점,02-956-9253,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.04503175309388,37.66639566288461,http://place.map.kakao.com/26605866,425
1886037592,고래맥주창고 방학점,"가정,생활 > 식품판매 > 주류판매 > 고래맥주창고",FD6,음식점,,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.04502947102162,37.666370436299204,http://place.map.kakao.com/1886037592,425
16084966,오뎅이랑떡볶이랑,음식점 > 분식 > 떡볶이,FD6,음식점,,서울 노원구 상계동 652-1,서울 노원구 동일로227길 43,127.054544927757,37.6669619680236,http://place.map.kakao.com/16084966,426
16618657,카프리광장,음식점 > 술집,FD6,음식점,02-3493-6595,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.044915085655,37.6665191417076,http://place.map.kakao.com/16618657,437
1248121669,메이콴,음식점 > 중식 > 중국요리,FD6,음식점,02-3494-6883,서울 도봉구 도봉동 636-20,서울 도봉구 마들로 664-11,127.047106654705,37.6693761964895,http://place.map.kakao.com/1248121669,438
8281339,런던호프,"음식점 > 술집 > 호프,요리주점",FD6,음식점,,서울 도봉구 방학동 716-1,서울 도봉구 도봉로150길 31,127.044883373834,37.6665587969239,http://place.map.kakao.com/8281339,440
