id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,가게 이름,별점,리뷰 수,태그들
2059632770,역전우동0410 창동역점,"음식점 > 일식 > 돈까스,우동 > 역전우동0410",FD6,음식점,02-999-0410,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.050165377062,37.6534906343142,http://place.map.kakao.com/2059632770,198,역전우동0410 창동역점,5.0,2.0,"#혼밥, #카카오페이, #제로페이"
1104634654,왕차이 2호점,음식점 > 중식 > 중국요리,FD6,음식점,02-999-3525,서울 도봉구 창동 13-2,서울 도봉구 마들로11길 57,127.050165376455,37.6534897333319,http://place.map.kakao.com/1104634654,198,왕차이 2호점,5.0,2.0,
493498803,스시영,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-995-6859,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702975502,37.65367951429569,http://place.map.kakao.com/493498803,200,스시영,4.5,31.0,"#가성비좋은, #점심식사, #혼밥, #혼술, #회전초밥, #제로페이"
1381371448,방콕스토리,음식점 > 아시아음식 > 동남아음식 > 태국음식,FD6,음식점,02-900-9810,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050949699126,37.6536867123672,http://place.map.kakao.com/1381371448,200,방콕스토리,3.2,13.0,"#이국적인, #혼밥, #제로페이"
292721938,샐러디 창동역점,음식점 > 샐러드 > 샐러디,FD6,음식점,02-900-0878,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050938362594,37.6536804103852,http://place.map.kakao.com/292721938,200,샐러디 창동역점,3.3,8.0,"#건강식, #혼밥, #카카오페이, #제로페이"
685527887,본죽&비빔밥cafe 창4동점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,음식점,02-991-6288,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.05092702237114,37.65366870250863,http://place.map.kakao.com/685527887,201,본죽&비빔밥cafe 창4동점,4.8,4.0,"#죽전문점, #혼밥, #제로페이"
1016368898,창고을만두,음식점 > 분식,FD6,음식점,02-903-0189,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049684859588,37.6534421846169,http://place.map.kakao.com/1016368898,202,창고을만두,2.6,8.0,#제로페이
26542123,곤지암소머리국밥,음식점 > 한식 > 국밥,FD6,음식점,1899-9501,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050967820832,37.6536722888187,http://place.map.kakao.com/26542123,202,곤지암소머리국밥,0.0,0.0,
26542123,곤지암소머리국밥,음식점 > 한식 > 국밥,FD6,음식점,1899-9501,서울 도봉구 창동 14,서울 도봉구 노해로69길 26,127.050967820832,37.6536722888187,http://place.map.kakao.com/26542123,202,곤지암소머리국밥,0.0,0.0,
75792570,꽈백최선생 본점,음식점 > 분식,FD6,음식점,02-907-4377,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.0496678445036,37.653416964265375,http://place.map.kakao.com/75792570,205,꽈백최선생 본점,4.6,8.0,#제로페이
16906534,베를린호프,음식점 > 술집,FD6,음식점,02-990-0038,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049666711286,37.6534169647474,http://place.map.kakao.com/16906534,205,베를린호프,5.0,1.0,#제로페이
1011394258,생활맥주 창동역점,"음식점 > 술집 > 호프,요리주점 > 생활맥주",FD6,음식점,02-996-3330,서울 도봉구 창동 13,서울 도봉구 마들로11길 65,127.049712018397,37.6533845102911,http://place.map.kakao.com/1011394258,208,생활맥주 창동역점,3.8,6.0,"#간맥, #분위기좋은, #수제맥주, #스몰비어, #치맥, #친목모임, #제로페이"
21606361,창골회관,음식점 > 뷔페,FD6,음식점,02-604-0085,서울 도봉구 창동 1-6,서울 도봉구 노해로69길 132,127.050703401978,37.6581160468811,http://place.map.kakao.com/21606361,211,창골회관,1.0,1.0,
631665841,팝치킨,음식점 > 치킨,FD6,음식점,,서울 도봉구 창동 14-4,서울 도봉구 마들로11길 25,127.051817920303,37.653935005358,http://place.map.kakao.com/631665841,319,팝치킨,0.0,0.0,#제로페이
1701278924,88흑염소 창동본점,"음식점 > 한식 > 육류,고기",FD6,음식점,02-990-1600,서울 도봉구 창동 743-24,서울 도봉구 마들로 542,127.050534737382,37.6600766554172,http://place.map.kakao.com/1701278924,300,88흑염소 창동본점,5.0,2.0,"#가족모임, #점심특선, #친목모임"
1934074658,갑식이네착한낙지 창동점,"음식점 > 한식 > 해물,생선",FD6,음식점,02-995-5700,서울 도봉구 창동 743,서울 도봉구 마들로 542,127.050591398469,37.6600694232773,http://place.map.kakao.com/1934074658,301,갑식이네착한낙지 창동점,3.5,6.0,"#친목모임, #혼밥, #회식장소, #제로페이"
541368338,우시라멘,음식점 > 일식 > 일본식라면,FD6,음식점,02-6223-0313,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.04991954032,37.6603688353793,http://place.map.kakao.com/541368338,326,우시라멘,3.0,5.0,"#혼밥, #카카오페이"
203263179,꼬꼬옛날통닭 창동점,음식점 > 치킨,FD6,음식점,02-908-2777,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.049941075891,37.6603724301897,http://place.map.kakao.com/203263179,327,꼬꼬옛날통닭 창동점,0.0,0.0,"#카카오페이, #제로페이"
154729238,창동153회전초밥,"음식점 > 일식 > 초밥,롤",FD6,음식점,02-999-3679,서울 도봉구 창동 743-23,서울 도봉구 마들로 548,127.049941075891,37.6603724301897,http://place.map.kakao.com/154729238,327,창동153회전초밥,5.0,10.0,"#회전초밥, #제로페이"
1601848338,매운국물떡볶이 밀방떡 도봉구점,음식점 > 분식 > 떡볶이,FD6,음식점,02-6403-3533,서울 도봉구 창동 743-28,서울 도봉구 마들로 550,127.049639666879,37.6604554477106,http://place.map.kakao.com/1601848338,336,매운국물떡볶이 밀방떡 도봉구점,0.0,0.0,
1450938631,정이가김밥,음식점 > 분식,FD6,음식점,02-908-5878,서울 도봉구 창동 743-28,서울 도봉구 마들로 550,127.04956373108602,37.660450974729066,http://place.map.kakao.com/1450938631,336,정이가김밥,4.8,4.0,"#혼밥, #카카오페이, #제로페이"
20307429,민주네 분식,음식점 > 분식,FD6,음식점,,서울 도봉구 창동 807,서울 도봉구 마들로 551,127.048655858153,37.6603297202032,http://place.map.kakao.com/20307429,338,민주네 분식,0.0,0.0,
444754635,자꾸자꾸먹고싶은삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",FD6,음식점,,서울 도봉구 창동 807,서울 도봉구 마들로 555,127.048652458182,37.6603297216056,http://place.map.kakao.com/444754635,339,자꾸자꾸먹고싶은삼겹살,5.0,1.0,#제로페이
19015209,오렌지분식,음식점 > 분식,FD6,음식점,02-900-8533,서울 도봉구 창동 807,서울 도봉구 마들로 551,127.048692133918,37.6603441209388,http://place.map.kakao.com/19015209,339,오렌지분식,4.3,4.0,#제로페이
19015209,오렌지분식,음식점 > 분식,FD6,음식점,02-900-8533,서울 도봉구 창동 807,서울 도봉구 마들로 551,127.048692133918,37.6603441209388,http://place.map.kakao.com/19015209,339,오렌지분식,4.9,7.0,#제로페이
329596120,처갓집양념치킨 창5점,음식점 > 치킨 > 처갓집양념치킨,FD6,음식점,02-996-9292,서울 도봉구 창동 807,서울 도봉구 마들로 555,127.048684785848,37.6603725048891,http://place.map.kakao.com/329596120,342,처갓집양념치킨 창5점,3.0,6.0,"#혼술, #제로페이"
21161709,쇼지키,음식점 > 술집 > 일본식주점,FD6,음식점,,서울 도봉구 창동 820,서울 도봉구 노해로63가길 63,127.045923833911,37.6554907407613,http://place.map.kakao.com/21161709,406,쇼지키,0.0,0.0,
16473164,가마봉생고기,"음식점 > 한식 > 육류,고기",FD6,음식점,02-3494-5128,서울 도봉구 방학동 724-38,서울 도봉구 마들로18길 35,127.048693016637,37.661695592679,http://place.map.kakao.com/16473164,368,가마봉생고기,4.6,10.0,"#노포, #제로페이"
1539380597,마몽함박,음식점 > 양식,FD6,음식점,,서울 도봉구 방학동 724-38,서울 도봉구 마들로18길 35,127.04864088104,37.6616929112451,http://place.map.kakao.com/1539380597,369,마몽함박,3.5,2.0,"#경양식요리, #혼밥"
892262699,레 필로조프,"음식점 > 간식 > 제과,베이커리",FD6,음식점,070-8287-2212,서울 도봉구 방학동 725-48,서울 도봉구 방학로 31-7,127.048967344524,37.6617846762659,http://place.map.kakao.com/892262699,372,레 필로조프,3.3,3.0,#제로페이
16735004,참생고기집,"음식점 > 한식 > 육류,고기",FD6,음식점,02-906-9233,서울 도봉구 창동 181-46,서울 도봉구 도봉로136길 80,127.045608882744,37.6593470657602,http://place.map.kakao.com/16735004,384,참생고기집,4.6,9.0,"#가족모임, #제로페이"
566829017,파스타주,음식점 > 양식 > 이탈리안,FD6,음식점,02-999-1009,서울 도봉구 창동 181-46,서울 도봉구 도봉로136길 80,127.04560434510095,37.659339859661245,http://place.map.kakao.com/566829017,384,파스타주,0.0,0.0,#제로페이
19192940,장수봉평메밀촌 본점,음식점 > 한식 > 국수,FD6,음식점,02-954-3734,서울 도봉구 방학동 724-37,서울 도봉구 방학로 31-16,127.048629662207,37.6618686072216,http://place.map.kakao.com/19192940,388,장수봉평메밀촌 본점,4.3,13.0,"#노포, #제로페이"
1510778804,소문난기사식당,음식점 > 기사식당,FD6,음식점,,서울 도봉구 방학동 724-30,서울 도봉구 방학로 33,127.048638895931,37.6621244820906,http://place.map.kakao.com/1510778804,415,소문난기사식당,0.0,0.0,
16656356,청송식당,음식점 > 한식,FD6,음식점,02-3492-9292,서울 도봉구 방학동 713-36,서울 도봉구 방학로 56,127.046214034713,37.6629471518716,http://place.map.kakao.com/16656356,491,청송식당,5.0,1.0,
8919072,돈이랑,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-954-5447,서울 도봉구 방학동 713-36,서울 도봉구 방학로 56,127.046204983443,37.6629723828886,http://place.map.kakao.com/8919072,493,돈이랑,3.5,2.0,"#노포, #제로페이"
691520596,인생닭볶음탕 방학점,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,050-4566-6894,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.046354672606,37.6631092732862,http://place.map.kakao.com/691520596,497,인생닭볶음탕 방학점,0.0,0.0,
1079114796,제육대가 도봉점,"음식점 > 한식 > 육류,고기",FD6,음식점,,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.046349008579,37.6631137804174,http://place.map.kakao.com/1079114796,497,제육대가 도봉점,1.0,1.0,
1656498556,두찜 도봉방학점,"음식점 > 한식 > 육류,고기 > 닭요리 > 두찜",FD6,음식점,02-955-8292,서울 도봉구 방학동 713-34,서울 도봉구 마들로 593,127.04634900857874,37.663113780417405,http://place.map.kakao.com/1656498556,497,두찜 도봉방학점,3.4,5.0,#제로페이
703787642,천상마라탕 도봉점,음식점 > 중식,FD6,음식점,02-2088-4143,서울 도봉구 방학동 713-31,서울 도봉구 마들로 595,127.04634114615126,37.663228208103895,http://place.map.kakao.com/703787642,508,천상마라탕 도봉점,0.0,0.0,
1003236869,창동전주식당,음식점 > 한식,FD6,음식점,,서울 도봉구 창동 746,서울 도봉구 도봉로140길 37,127.044413200087,37.6611792174603,http://place.map.kakao.com/1003236869,510,창동전주식당,0.0,0.0,#제로페이
1081415832,나인,음식점 > 양식,FD6,음식점,,서울 도봉구 방학동 713-30,서울 도봉구 마들로 597,127.046341221205,37.6633489395322,http://place.map.kakao.com/1081415832,519,나인,0.0,0.0,"#카카오페이, #제로페이"
1011136743,온맘아틀리에,"음식점 > 간식 > 떡,한과",FD6,음식점,010-9485-4421,서울 노원구 상계동 666,서울 노원구 노원로 564,127.05529116907206,37.66298198850057,http://place.map.kakao.com/1011136743,545,온맘아틀리에,0.0,0.0,#제로페이
12432785,미스터큐 상계마들점,음식점 > 치킨,FD6,음식점,02-933-9289,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.05447032970838,37.66414463588519,http://place.map.kakao.com/12432785,562,미스터큐 상계마들점,0.0,0.0,"#애견동반식당, #제로페이"
1181083479,빵빵아이스크림,음식점 > 간식 > 아이스크림,FD6,음식점,,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.045165257615,37.6641314471734,http://place.map.kakao.com/1181083479,563,빵빵아이스크림,0.0,0.0,"#카카오페이, #제로페이"
665755846,BBQ 방학1동점,음식점 > 치킨 > BBQ,FD6,음식점,02-955-3534,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.04512899868612,37.66414677772727,http://place.map.kakao.com/665755846,566,BBQ 방학1동점,5.0,1.0,
869576794,방학동이야기,"음식점 > 술집 > 호프,요리주점",FD6,음식점,02-956-9599,서울 도봉구 방학동 713-1,서울 도봉구 도봉로146길 40,127.045072327975,37.6641440964574,http://place.map.kakao.com/869576794,570,방학동이야기,4.3,6.0,"#혼술, #제로페이"
729164573,핫도그꽈배기스타,음식점 > 간식,FD6,음식점,02-934-8889,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054583683016,37.6641653060465,http://place.map.kakao.com/729164573,571,핫도그꽈배기스타,0.0,0.0,
2009991660,블레싱쿠키,"음식점 > 간식 > 제과,베이커리",FD6,음식점,010-2946-1197,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054595018153,37.6641671027624,http://place.map.kakao.com/2009991660,572,블레싱쿠키,0.0,0.0,"#수제디저트, #수제케이크, #쿠킹클래스"
203642486,백년카츠 마들점,"음식점 > 일식 > 돈까스,우동",FD6,음식점,02-931-1810,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054595018153,37.6641671027624,http://place.map.kakao.com/203642486,572,백년카츠 마들점,5.0,1.0,"#혼밥, #제로페이"
15754373,대왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",FD6,음식점,02-934-5677,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054610886816,37.6641688973785,http://place.map.kakao.com/15754373,573,대왕족발,5.0,4.0,"#노포, #제로페이"
15903461,풍성해장국,음식점 > 한식 > 해장국,FD6,음식점,,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054619948588,37.6641616853355,http://place.map.kakao.com/15903461,573,풍성해장국,0.0,0.0,#제로페이
20004447,브라운톡,음식점 > 양식,FD6,음식점,02-930-5118,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054624479474,37.6641580793138,http://place.map.kakao.com/20004447,573,브라운톡,0.0,0.0,
567390805,밥꼬찜닭,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,,서울 도봉구 방학동 713,,127.04501680860577,37.664171147086975,http://place.map.kakao.com/567390805,503,밥꼬찜닭,0.0,0.0,
10830202,쿠젠 마들점,"음식점 > 한식 > 육류,고기 > 닭요리",FD6,음식점,02-3391-4100,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054778669683,37.6642264823567,http://place.map.kakao.com/10830202,515,쿠젠 마들점,0.0,0.0,#제로페이
11067129,병아리분식,음식점 > 분식,FD6,음식점,02-938-1785,서울 노원구 상계동 666-2,서울 노원구 한글비석로 571,127.054814956477,37.6642516929644,http://place.map.kakao.com/11067129,519,병아리분식,0.0,0.0,#제로페이
8130155,피자스쿨 방학점,음식점 > 양식 > 피자 > 피자스쿨,FD6,음식점,02-955-5548,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045962194616,37.6662448402346,http://place.map.kakao.com/8130155,510,피자스쿨 방학점,5.0,1.0,"#카카오페이, #제로페이"
1940601543,콩밭 방학점,음식점 > 한식 > 두부전문점,FD6,음식점,02-955-8890,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04594861365,37.6662772808277,http://place.map.kakao.com/1940601543,513,콩밭 방학점,5.0,1.0,#제로페이
1367087795,김종구부산어묵 방학역점,음식점 > 분식,FD6,음식점,,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0458182245269,37.66620164917702,http://place.map.kakao.com/1367087795,515,김종구부산어묵 방학역점,3.2,6.0,#제로페이
1802893496,송가네옛날통닭,음식점 > 치킨,FD6,음식점,02-934-1988,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052572751216,37.666936735096,http://place.map.kakao.com/1802893496,515,송가네옛날통닭,4.0,1.0,
1489323536,최강국물떡볶이 노원상계점,음식점 > 분식 > 떡볶이,FD6,음식점,0507-1313-1536,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052545559842,37.6669520638805,http://place.map.kakao.com/1489323536,516,최강국물떡볶이 노원상계점,0.0,0.0,
11302690,배스킨라빈스 방학점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,FD6,음식점,02-954-3133,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045876072941,37.6662737051411,http://place.map.kakao.com/11302690,517,배스킨라빈스 방학점,1.5,16.0,"#이동약자접근, #카카오페이, #제로페이"
1211640256,이주연 식연구소,"음식점 > 간식 > 제과,베이커리",FD6,음식점,02-3492-6095,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04584661194,37.6662863303243,http://place.map.kakao.com/1211640256,520,이주연 식연구소,0.0,0.0,
1759225687,치킨히어로,음식점 > 치킨,FD6,음식점,,서울 노원구 상계동 656-3,서울 노원구 동일로227길 79,127.052729163704,37.6669366652777,http://place.map.kakao.com/1759225687,421,치킨히어로,5.0,1.0,
21581917,봉구스밥버거 방학점,음식점 > 한식 > 주먹밥 > 봉구스밥버거,FD6,음식점,02-3492-8476,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.04596907900248,37.66638088561791,http://place.map.kakao.com/21581917,437,봉구스밥버거 방학점,3.9,8.0,"#카카오페이, #제로페이"
17536106,김가네 방학역점,음식점 > 분식 > 김가네,FD6,음식점,02-955-2080,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.045889716066,37.6663421743599,http://place.map.kakao.com/17536106,440,김가네 방학역점,3.4,7.0,"#혼밥, #제로페이"
26588611,츄로하임 서울방학점,"음식점 > 간식 > 제과,베이커리",FD6,음식점,,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0458613729321,37.66632957165496,http://place.map.kakao.com/26588611,380,츄로하임 서울방학점,0.0,0.0,
909199663,본죽&비빔밥cafe 방학역점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,FD6,음식점,02-955-5577,서울 도봉구 방학동 716-5,서울 도봉구 도봉로150길 43,127.0459351559403,37.66650973905674,http://place.map.kakao.com/909199663,383,본죽&비빔밥cafe 방학역점,3.0,1.0,"#카카오페이, #제로페이"
